Substantiv,der,Gartenbetrieb,<-(e)s; -e>,vrtlarska firma,
Substantiv,der,Gärtner,<-s; Gärtner>,vrtlar,
Substantiv,die,Gärtnerei,<Gärtnerei; -en>,vrtlarija / firma koja se bavi okolišnim uređenjem,
Substantiv,die,Gärtnerin,<Gärtnerin; -innen>,vrtlarica,
Substantiv,der,Gast,<-es; Gäste>,gost,
Substantiv,das,Gebäude,<-s; Gebäude>,zgrada,
Substantiv,die,Gebäudereinigung,<Gebäudereinigung; -en>,čišćenje zgrada,
Verb,,geben,ich gebe / ich gab / ich habe gegeben,dati,
Substantiv,das,Gebet,<-(e)s; -e>,molitva,
Adjektiv,,gebildet,,obrazovan,
Substantiv,das,Gebirge,<-s; Gebirge>,planina,
,,geboren,,rođen,
Substantiv,das,Geburtsdatum,"<-s; Daten, Data>",datum rođenja,
Substantiv,der,Geburtsort,<-(e)s; -e>,mjesto rođenja,
Substantiv,der,Geburtstag,<-(e)s; -e>,rođendan,
Adverb,,gedankenlos,,bez razmišljanja,
Substantiv,die,Geduld,<Geduld>,strpljenje,
Adjektiv,,geduldig ,,strpljiv,
Verb,,gefallen,,svidjati se,
Adjektiv,,gefärlich,,opasno,
Substantiv,das,Gefühl,,osjećaj,
Substantiv,das,Gefühl,<-(e)s; -e>,osjećaj/osjećanje/čuvstvo,
Adjektiv,,geführt ,,vođen / upravljan,
Präposition,,gegen,Akkusativ,protiv,
,,gegenseitig,,međusobno/obostrano/uzajamno,
Substantiv,der,Gegenstand,<-(e)s; Gegenstände>,predmet,
Substantiv,das,Gegenteil,<-(e)s; -e>,suprotnost,
Präposition,,gegenüber,Dativ,preko puta/nasuprot,
Substantiv,die,Gegenwart,<Gegenwart>,sadašnjost,
Substantiv,das,Gehalt,<-(e)s; Gehälter>,plaća,
Substantiv,der,Gehalt,<-(e)s; -e>,sadržaj/sadržina,
Substantiv,das,Geheimnis,<-ses; -se>,tajna,
Verb,,gehen,ich gehe / ich ging / ich bin gegangen,ići,
Substantiv,das,Gehirn,<-(e)s; -e>,mozak,
Verb,,gehören,ich gehöre / ich gehörte / ich habe gehört,pripasti / spadati / pripadati,
Adjektiv,,geizig,,škrt,
Adjektiv,,gelaunt,,raspoložen,
Adjektiv,,gelb,,žuta,
Substantiv,das,Geld,<-(e)s; -er>,novac,
Substantiv,der,Geldschein,<-(e)s; -e>,novčanica,
Substantiv,der,Geldwechsel,<-s; Geldwechsel>,mjenjačnica,
Substantiv,die,Gelegenheit,<Gelegenheit; -en>,prilika,
Substantiv,das,Gemälde,<-s; Gemälde>,umjetnička slika,
,,gemeinsam,,zajedno,
Substantiv,die,Gemeinschaft,<Gemeinschaft; -en>,zajednica,
Substantiv,das,Gemüse,<-(e)s; Gemüse>,povrće,
Substantiv,der,Gemüsegarten,<Gemüsegarten; Gemüsegärten>,povrtnjak,
,,gemütlich,,prijatan/ugodan,
,,genau,,točno/upravo tako,
Substantiv,der,Generator,<-s; -en>,generator,
,,genug,,dovoljno/dosta,
Substantiv,die,Genussmittelindustrie,<Genussmittelindustrie; -n>,industrija luksuzne hrane,
,,geöffnet,,otvoren,
Substantiv,die,Geografie,<Geografie>,geografija / zemljopis,
Substantiv,das,Gepäck,<-(e)s> ,prtljaga,
Substantiv,die,Gepäckausgabe,<Gepäckausgabe; -n>,izdavanje/preuzimanje prtljage,
Adjektiv,,gepfeffert,,popapren,
Substantiv,das,Gerät,<-(e)s; -e>,uređaj/naprava/pribor,
Substantiv,das,Geräusch,<-(e)s; -e>,šum,
Adjektiv,,gereizt,,razdražen,
Adverb,,gern,,rado,
Substantiv,der,Geruch,<-(e)s; Gerüche>,zadah/miris/vonj,
Substantiv,die,Gesamtbevölkerung,<Gesamtbevölkerung; -en>,posao/radnja/trgovina/stvar/nužda,
Substantiv,das,Geschäft,<-(e)s; -e>,prodavaonica,
Substantiv,der,Geschäftskunde,<-n; -n>,poslovni klijent,
,,geschäftskundig ,,iskusan/vješt u poslu,
Substantiv,der,Geschäftsprozess,<-es; -e>,poslovni proces,
Substantiv,die,Geschäftsreise,<Geschäftsreise; -n>,poslovni put,
,der,Geschäftsvorfall,<Geschäftsvorfälle>,poslovni događaj / poslovni event (poruka) / transakcija,
,das,Geschäftstreffen,<-s; Treffen>,poslovni sastanak,
Adjektiv,,geschickt,,spretan/snalažljiv/vješt,
Adjektiv,,geschieden,,rastavljen,
Substantiv,die,Spülmaschine,<Spülmaschine; -n>,perilica posuđa,
Substantiv,das,Geschlecht,<-(e)s; -er>,spol,
,,geschlossen,,zatvoren/jedinstven/bez iznimke,
,die,Geschwindigkeitsbegrenzung,<Geschwindigkeitsbegrenzung; -en>,ograničenje brzine,
,die,Geschwister,<pl.>,braća i sestre,
Substantiv,die,Gesellschaft,<Gesellschaft; -en>,društvo,
Substantiv,das,Gesetz,<-es; -e>,zakon,
Substantiv,das,Gesicht,<-(e)s; -er>,lice,
Substantiv,das,Gespenst,<-s; -er>,duh,
Substantiv,das,Gespräch,<-(e)s; -e>,razgovor,
Substantiv,die,Gestalt,<Gestalt; -en>,oblik/lik/stas,
,,gestalten ,,načiniti / uobličiti / oblikovati / razviti,
,,gestern,,jučer,
Adjektiv,,gestickt,,izvezen/prišiven,
,,gestorben,,umro,
Adjektiv,,gesund,,zdrav,
Substantiv,die,Gesundheit,<Gesundheit>,zdravlje,
,,gesundheitlich,,zdravstveni/vezano uz zdravlje,
Substantiv,die,Gesundheitsuntersuchung,<Gesundheitsuntersuchung; -en>,zdravstveni pregled/opći zdravstveni pregled,
Substantiv,das,Getränk,<-(e)s; -e>,piće,
Adjektiv,,getrennt ,,odvojen / razdvojen,
Substantiv,das,Getriede,<-s; Getreide>,žito/žitarica,
Adjektiv,,gewaltig,,golem,
Substantiv,das,Gewehr,<-(e)s; -e>,puška,
Substantiv,das,Gewehrfeuer,<-s; Feuer>,rafal iz puške,
Substantiv,das,Gewicht,<-(e)s; -e>,težina/uteg/ugled,
Verb,,gewinnen,ich gewinne / ich gewann / ich habe gewonnen,pobijediti,
Verb,,gewinnen an,ich gewinne an / ich gewann an / ich habe an gewonnen,dobiti na/osvojiti na,
Substantiv,das,Gewissen,<-s; Gewissen>,savjest,
Substantiv,die,Gewohnheit,<Gewohnheit; -en>,navika,
,,gewöhnlich,,obično/uobičajeno,
Substantiv,das,Gewürz,<-es; -e>,začin,
Adjektiv,,gierig,,pohlepan/halapljiv/požudan,
Substantiv,der,Gipfel,<-s; Gipfel>,vrh/vrhunac,
Substantiv,die,Gitarre,<Gitarre; Gitarren>,gitara,
Adjektiv,,glänzend,,sjajan/blistav,
Substantiv,das,Glas,<-(e)s; Gläser>,staklo/čaša/leća/dalekozor,
Substantiv,der,Glaube,<-ns>,vjera,
Verb,,glauben,ich glaube / ich glaubte / ich habe geglaubt,vjerovati / misliti,
Substantiv,der,Gläubiger,<-s; Gläubiger>,vjernik,
,,gleich ,,jednak / isti / odmah / ravan,
Substantiv,das,Gleichgewicht,<-(e)s>,ravnoteža,
,,gleichwertig ,,jednako vrijedan,
Verb,,gleiten,ich gleite / ich glitt / ich bin geglitten,kliznuti,
Adjektiv,,gleitend ,,klizni / klizno,
Substantiv,die,Gleitzeit,<Gleitzeit; -en>,klizno radno vrijeme,
Substantiv,das,Glück,<-(e)s>,sreća,
Adjektiv,,glücklich,,sretan,
Substantiv,der,Gott,<-es; Götter>,Bog,
Substantiv,der,Grad,<-(e)s; -e>,stupanj,
Substantiv,das,Gras,<-(e)s; Gräser>,trava,
Verb,,gratulieren,ich gratuliere / ich gratulierte / ich habe gratuliert,čestitati,
Adjektiv,,grau,,siva,
Verb,,greifen,ich greife / ich griff / ich habe gegriffen,uhvatiti/zahvatiti,
Substantiv,der,Griff,<-(e)s; -e>,stisak/zahvat,
Verb,,grinsen,ich grinse / ich grinste / ich habe gegrinst,ceriti se/kesiti se,
Verb,,grollen,ich grolle / ich grollte / ich habe gegrollt,tutnjati,
Adjektiv,,groß,,velik,
Substantiv,die,Großeltern,<pl.>,baka i dida,
Substantiv,die,Großmutter,<Großmutter; Großmütter>,baka,
Substantiv,der,Großvater,<-s; Großväter>,djed,
Adjektiv,,grün,,zelena,
Substantiv,die,Grünanlage,<Grünanlage; -n>,travnjak / zelena površina,
Substantiv,der,Grund,<-(e)s; Gründe>,razlog,
Substantiv,die,Grundlage,<Grundlage; -n>,osnova/temelj,
,,grundsätzlich,,načelan,
Substantiv,die,Grundschule,<Grundschule; -n>,osnovna škola,
Substantiv,die,Gruppe,<Gruppe; -n>,skupina/grupa,
Substantiv,der,Gruß,,pozdrav,
Verb,,gucken,ich gucke / ich guckte / ich habe geguckt,pogledati/gledati,
Adjektiv,,günstig,,povoljno/zgodno,
Substantiv,die,Gurke,<Gurke; -n>,krastavac,
Adjektiv,,gut,,dobar,
Substantiv,der,Gutschein,<-(e)s; -e>,bon / kupon,
Substantiv,das,Gymnasium,<Gymnasiums; Gymnasien>,gimnazija,
Substantiv,die,Gymnastik,<Gymnastik; -en>,tjelovježba/gimnastika,
Substantiv,das,Haar,<-(e)s; -e>,kosa,
Substantiv,die,Haarbürste,<Haarbürste; -n>,četka za kosu,
Substantiv,das,Haarschampoo,,šampon za kosu,
Verb,,haben,ich habe / ich hatte / ich habe gehabt,imati,
Substantiv,der,Habicht,<-(e)s; -e>,jastreb,
Substantiv,der,Hafen,<-s; Häfen>,luka,
Substantiv,der,Haftbefehl,<-(e)s; -e>,nalog za hapšenje,
Substantiv,der,Hagel,<-s>,tuča,
Substantiv,der,Hahn,<-(e)s; Hähne>,pijetao/slavina,
Substantiv,der,Hai,<-(e)s; -e>,morski pas,
,,halb,,pola,
Substantiv,die,Halbinsel,<Halbinsel; -n>,poluotok,
Substantiv,der,Hals,<-es; Hälse>,vrat/grlo,
Substantiv,das,Halsband,<-(e)s; Halsbänder>,ovratnik,
Substantiv,die,Halskette,<Halskette; -n>,lančić/ogrlica,
Substantiv,die,Halsschmerzen,<pl.>,grlobolja,
Verb,,halten,ich halte / ich hielt / ich habe gehalten,držati/zaustaviti,
Verb,,halten für,ich halte für / ich hielt für / ich habe für gehalten,smatrati za/ držati za/ misliti da je,
Substantiv,die,Haltestelle,<Haltestelle; -n>,stanica/postaja/stajalište,
Verb,,hämmern,ich hämmere / ich hämmerte / ich habe gehämmert,tući/udarati,
Substantiv,die,Hand,<Hand; Hände>,ruka/šaka,
Substantiv,der,Handball,<-(e)s>,rukomet/rukometna lopta,
Substantiv,die,Handbewegung,<-; -en>,pokret rukom,
,,handeln ,,trgovati / postupati,
,der,Händler,<-s; Händler>,trgovac / prodavač,
,die,Händlerin,<Händlerin; -innen>,trgovkinja / prodavačica,
Substantiv,der,Handschuh,<-(e)s; -e>,rukavica,
Substantiv,das,Handtuch,<-(e)s; Handtücher>,ručnik za ruke,
Substantiv,das,Handwerk,<-(e)s; -e>,zanat / obrt,
Substantiv,das,Handy,<-s; -s>,mobitel,
Substantiv,der,Hang,<-(e)s; Hänge>,obronak/nagib/padina/sklonost,
Verb,,hängen,ich hänge / ich hing / ich habe gehangen,visiti,
Adjektiv,,hart,,tvrd/krut/težak/strog/ljut/oštar/žestok/sabilan,
Adjektiv,,hartnäckig,,tvrdoglav/uporan,
Substantiv,der,Hase,<-n; -n>,zec,
Substantiv,die,Haselnuss,<Haselnuss; Haselnüsse>,lješnjak,
Substantiv,der,Hass,<-es>,mržnja,
Verb,,hassen,,mrziti,
Adjektiv,,hässlich,,ružan,
Adjektiv,,hastig,,užurban,
Adverb,,häufig,,često,
Substantiv,das,Hauptgericht,,glavno jelo,
,,hauptsächlich ,,uglavnom,
Substantiv,die,Hauptstadt,<Hauptstadt; Hauptstädte>,glavni grad,
Substantiv,die,Hauptstraße,<Hauptstraße; -n>,glavna ulica,
,das,Haus,<-es; Häuser>,kuća,
Substantiv,die,Hausapotheke,<Hausapotheke; -n>,kućna ljekarna,
,die,Hausaufgabe,<Hausaufgabe; -n>,domaća zadaća,
Substantiv,die,Hausfrau,<Hausfrau; -en>,domaćica,
Substantiv,der,Hausschuh,<-(e)s; -e>,papuča,
Substantiv,die,Haut,<Haut; Häute>,koža/put/opna/košuljica/kožica,
Substantiv,das,Heft,<-(e)s; -e>,bilježnica,
Substantiv,das,Heftpflaster,<-s; Heftpflaster>,flaster,
Substantiv,der,Heilige,<-n; -n>,svetac,
Substantiv,die,Heilige Schrift,<Schrift; -en>,Sveto pismo,
Substantiv,der,Heimweg,<-(e)s; -e>,put kući,
Verb,,heiraten,ich heirate / ich heiratete / ich habe geheiratet,vjenčati se,
Adjektiv,,heiß,,vruć,
Verb,,heißen,ich heiße / ich hieß / ich habe geheißen,zvati (se),
Verb,,heizen,,grijati,
Substantiv,die,Heizung,<Heizung; -en>,grijanje,
Adjektiv,,hektisch,,uzbuđen,
Verb,,helfen,ich helfe / ich half / ich habe geholfen,pomoći,
,,helfen,,pomoći,
Adjektiv,,hell,,svijetao,
Substantiv,das,Hemd,<-(e)s; -en>,košulja,
Adverb,,heraus,,van,
Verb,,herausfinden,ich finde heraus / ich fand heraus / ich habe herausgefunden,iznaći/probrati,
Adjektiv,,herausfordernd ,,izazovan,
Substantiv,der,Herbst,<-(e)s; -e>,jesen,
Substantiv,der,Herd,<-(e)s; -e>,štednjak,
,,herein,,unutra,
Substantiv,der,Herr,<-en; -en>,gospodin,
Adjektiv,,herrlich,,izvrstan,
Varb,,herrschen ,,vladati,
Verb,,herstellen,,izraditi / proizvoditi / producirati,
Substantiv,der,Hersteller,<-s; Hersteller>,proizvođač / izrađivač,
Adverb,,herum,,okolo,
Verb,,herumstreifen,ich streife herum / ich streifte herum / ich bin herumgestreift,lutati okolo,
Verb,,herunterladen,ich lade herunter / ich lud herunter / ich habe heruntergeladen,skinuti/downloadati,
Adverb,,hervor,,van,
Verb,,hervorholen,ich hole hervor / ich holte hervor / ich habe hervorgeholt,izvući/izvaditi,
,,hervorragend,,odlično,
Verb,,hervorziehen,ich ziehe hervor / ich zog hervor / ich habe hervorgezogen,izvući/izvaditi(iz nečega),
Substantiv,das,Herz,<-ens; -en>,srce,
Adjektiv,,herzlich,,srdačan,
Substantiv,das,Heu,<-(e)s>,sijeno,
Verb,,heulen,ich heule / ich heulte / ich habe geheult,zavijati/tuliti/urlati/cmizdriti,
,,heute,,danas,
,,hier,,ovdje,
,,hierarchisch ,,hijerarhijski,
Adverb,,hierher,,ovamo,
Substantiv,die,Hilfe,<Hilfe; -n>,pomoć / asistencija,
Substantiv,der,Himmel,<-s; Himmel>,nebo,
Substantiv,der,Himmelskörper,<-s; Himmelskörper>,nebesko tijelo,
Adverb,,hinab,,prema dolje/ uzduž prema dolje,
Adverb,,hinauf,,prema gore/ uzduž prema gore,
Adverb,,hindurch,,kroz,
Verb,,hinschieben,ich schiebe hin / ich schob hin / ich habe hingeschoben,gurnuti / kliznuti nešto prema nekome,
,,hinten,,iza,
Präposition,,hinter,Dativ,iza,
Substantiv,der,Hintergrund,<-(e)s; Hintergründe>,pozadina,
Adverb,,hinunter,,niz,
Adverb,,hinweg,,dalje,
,,hinzu ,,uz to / k tomu,
Substantiv,der,Hirsch,<-(e)s; -e>,jelen,
Substantiv,das,Hobby,<-s; -s>,hobi,
,,hoch,,visok,
Verb,,hochreißen,ich reiße hoch / ich riss hoch / ich habe hochgerissen,podići trzajem,
Substantiv,die,Höchstgeschwindigkeit,<Geschwindigkeit; -en>,najveća dozvoljena brzina,
Verb,,hochziehen,ich ziehe hoch / ich zog hoch / ich habe hochgezogen,podići/zadići,
Substantiv,die,Hocke,<Hocke; Hocken>,čučanj,
Substantiv,der,Hof,<-(e)s; Höfe>,dvorište,
Verb,,hoffen,ich hoffe / ich hoffte / ich habe gehofft,nadati se,
,,hoffentlich,,nadajmo se / nadam se,
Substantiv,die,Hoffnung,<Hoffnung; -en>,nada,
Adjektiv,,höflich,,pristojan,
Verb,,holen,,donjeti,
Substantiv,das,Holz,<-es; Hölzer>,drvo / trupac,
Substantiv,der,Holzteil,<-(e)s; -e>,komad drveta,
Adjektiv,,holzvertäfelt,,obložen drvetom,
Substantiv,der,Honig,<-s>,med,
Substantiv,der,Hoodie,<-(e)s; -s>,hudica,
Verb,,hören,ich höre / ich hörte / ich habe gehört,slušati/čuti,
Substantiv,der,Hörsaal,<-(e)s; -säle>,predavaonica,
Substantiv,die,Hose,<Hose; -n>,hlače,
Substantiv,das,Hotel,<-s; -s>,hotel,
Adjektiv,,hübsch,,zgodan,
Substantiv,der,Hubschrauber,<-s; Hubschrauber>,helikopter,
Substantiv,die,Hüfte,<Hüfte; -n>,kuk/bok,
Substantiv,der,Hügel,<-s; Hügel>,brežuljak,
Substantiv,das,Huhn,<-(e)s; Hühner>,kokoš,
Substantiv,das,Hühnerfleisch,<-(e)s>,pileće meso,
Substantiv,die,Hühnersuppe,<Hühnersuppe; -n>,kokošja juha,
Substantiv,der,Hund,<-(e)s; -e>,pas,
,der,Hunger,<-s>,glad,
Adjektiv,,hungrig,,gladan,
Verb,,hupen,ich hupe / ich hupte / ich habe gehupt,trubiti,
Verb,,hüpfen,ich hüpfe / ich hüpfte / ich bin gehüpft,poskakivati,
Substantiv,der,Husten,<-s>,kašalj,
Substantiv,der,Hustensaft,-(e)s Hustensäfte,sirup za kašalj,
Substantiv,der,Hut,<-(e)s; Hüte>,šešir,
,,idealerweise ,,idealno,
Substantiv,die,Idee,<Idee; -n>,ideja,
Adjektiv,,illegal,,ilegalan,
,,im Durchschnitt,,u prosjeku,
,,immer,,uvijek,
Verb,,impfen,ich impfe / ich impfte / ich habe geimpft,cijepiti/vakcinirati,
Substantiv,der,Impfpass,<-es; Impfpässe>,potvrda o cijepljenju/cijepna knjižica,
Substantiv,die,Impfung,<Impfung; -en>,cijepljenje/vakcinacija,
Substantiv,der,Impfstoff,<-(e)s; -e>,cjepivo,
Präposition,,in,Dativ,u,
,,in Ordnung,,u redu,
,,inbegriffen ,,uračunat,
Substantiv,die,Industrie,<Industrie; -n>,industrija,
Substantiv,der,Industriezweig,<-(e)s; -e>,grana industrije,
Substantiv,die,Information,<Information; -en>,informacija,
Substantiv,der,Ingenieur,<-s; -e>,inženjer,
Substantiv,die,Injektion,<Injektion; -en>,injekcija,
Substantiv,die,Innenstadt,<Innenstadt; Innenstädte>,centar grada,
,,innerhalb,,unutar/u roku od,
Präposition,,innerhalb,Genitiv,unutar,
,,innovativ ,,inovativan,
,,Insbesondere ,,osobito / naročito,
Substantiv,die,Insel,<Insel; -n>,otok,
Substantiv,das,Institut,<-(e)s; -e>,institut/zavod,
Adjektiv,,interessant,,zanimljiv,
Substantiv,das,Internet,<-s; -s>,Internet,
,,inzwischen,,u međuvremenu,
,,irgendwelche ,,neki / ikakav (any),
Substantiv,die,Jacke,<Jacke; -n>,jakna,
Substantiv,das,Jahr,<-(e)s; -e>,godina,
Substantiv,die,Jahreszeit,<Jahreszeit; -en>,godišnje doba,
,,jährlich ,,godišnji,
Substantiv,der,Januar,<-(s); -e>,siječanj,
,,je,,po,
Pronomen,,jeder,,svatko,
,,jederzeit,,svagda/u svako doba/bilo kada,
,,jedoch,,još uvijek/međutim,
,,jemals,,ikada,
Pronomen,,jemand,,netko,
,,jemand,,netko,
,,jetzt,,sada,
,,jeweilig ,,dotično / odnosno / ovisno / specifično / za vrijeme pitanja,
Substantiv,der,Job,<Jobs; Jobs>,posao,
Verb,,joggen,ich jogge / ich joggte / ich bin gejoggt,džogirati,
Substantiv,der,Joghurt,<-(s); -(s)>,jogurt,
Substantiv,der,Journalist,<-en; -en>,novinar,
Substantiv,der,Juli,<-(s); -s>,srpanj,
Adjektiv,,jung,,mlad,
Substantiv,der,Junge,<-n; -n>,dječak,
Substantiv,die,Jugend,<Jugend>,mladost/mladež/omladina,
,,jüngst,,nedavno,
Substantiv,der,Juni,<-(s); -s>,lipanj,
Substantiv,der,Jurist,<-en; -en>,pravnik,
Substantiv,der,Kabeljau,"<-s; -s, -e>",bakalar,
Substantiv,die,Kabine,<Kabine; -n>,kabina,
Substantiv,der,Kadaver,<-s; ->,truplo/leš/crkotina,
Substantiv,der,Käfer,-s Käfer,buba,
Substantiv,der,Kaffee,<-s; -s>,kava,
Substantiv,das,Kalbfleisch,<-(e)s>,teletina,
Adjektiv,,kalt,,hladan,
Substantiv,die,Kälte,<Kälte>,hladnoća,
Substantiv,das,Kamel,<-(e)s; -e>,deva,
Substantiv,der,Kamm,<-(e)s; Kämme>,češalj,
Substantiv,der,Kandidat,<-en; -en> ,kandidat,
Substantiv,die,Kandidatin,<Kandidatin; -innen>,kandidatkinja,
Adjektiv,,kantig,,kockast,
Substantiv,der,Kapitän,<-s; -e>,kapetan,
Verb,,kappen,ich kappe / ich kappte / ich habe gekappt,prekinuti/odsjeći/odsjeći vrh,
Adjektiv,,kaputt,,pokvaren,
Substantiv,der,Kapuzenpulli,-,hudica/pulover s kapuljačom,
Substantiv,der,Karneval,<-s; -s>,karneval,
Substantiv,die,Karotte,<Karotte; -n>,mrkva,
Substantiv,die,Karte,<-; -n>,karta,
Substantiv,die,Kartei,<Kartei; Karteien>,zapis/karton/regisatar/predmet/kartica,
Substantiv,die,Karteikarte,<Karteikarte; -n>,kartica za učenje,
Substantiv,die,Kartoffel,<Kartoffel; -n>,krumpir,
Substantiv,der,Käse,<-s; Käse>,sir,
Substantiv,die,Kasse,<Kasse; -n>,blagajna,
Substantiv,der,Kassierer,<-s; Kassierer>,blagajnik,
Substantiv,die,Kassiererin,<Kassiererin; -innen>,blagajnica,
Substantiv,die,Katze,<Katze; -n>,mačka,
Verb,,kaufen,ich kaufe / ich kaufte / ich habe gekauft,kupiti,
Substantiv,das,Kaufhaus,<-es; Kaufhäuser>,robna kuća,
Adverb,,kaum,,tek/jedva,
Substantiv,die,Kehle,<Kehle; -n>,grlo,
,,kein,,nijedan,
,,keinmal,,nijednom,
Substantiv,der,Keks,<Keks(es); österr nur Keks; Keks(e)>,keks,
Substantiv,der,Keller,<-s; Keller>,podrum,
Substantiv,der,Kellner,<-s; Kellner>,konobar,
Substantiv,die,Kellnerin,<Kellnerin; -innen>,konobarica,
Verb,,kennen,ich kenne / ich kannte / ich habe gekannt,znati,
Verb,,kennenlernen,ich lerne kennen / ich lernte kennen / ich habe kennengelernt,upoznati,
Substantiv,die,Kenntnis,<Kenntnis; -se>,znanje,
Verb,,keuchen,ich keuche / ich keuchte / ich habe gekeucht,dahtati/ubrzano disati/jecati,
Substantiv,der,Kiefer,<-s; Kiefer>,vilica/čeljust,
Substantiv,die,Kiefer,<Kiefer; -n>,bor,
Substantiv,das,Kiefernharz,<-es; -e>,borova smola,
Substantiv,der,Kies,<-es; -e>,šljunak,
Substantiv,das,Kilo,<-s; Kilo>,kila,
Substantiv,das,Kilogramm,<-s; -e>,kilogram,
Substantiv,das,Kind,<-(e)s; -er> ,dijete,
Substantiv,der,Kindergarten,<-s; Kindergärten>,dječji vrtić,
Substantiv,das,Kinn,<-(e)s; -e>,brada,
Substantiv,das,Kino,<-s; -s>,kino,
Substantiv,der,Kiosk,<-(e)s; -e>,kiosk,
Verb,,kippen,ich kippe / ich kippte / ich habe gekippt,prevrnuti se/izgubiti ravnotežu/nagnuti se,
Substantiv,die,Kirche,<Kirche; -n>,crkva,
Substantiv,die,Kirsche,<Kirsche; -n>,višnja/trešnja,
Substantiv,der,Klang,<-(e)s; Klänge>,glas/zvuk,
Verb,,klappern,ich klappere / ich klapperte / ich habe geklappert,klepetati/zveckati,
Adjektiv,,klar,,jasan,
Substantiv,die,Klasse,<Klasse; -n>,razred/klasa,
Substantiv,das,Klassenzimmer,<-s; Zimmer>,učionica,
Verb,,klatschen,ich klatsche / ich klatschte / ich habe geklatscht,pljaskati/pljuskati,
Adjektiv,,klebrig,,ljepljiv,
Substantiv,das,Kleid,<-es; -er>,haljina,
Substantiv,das,Kleidungsstück,<-(e)s; -e>,odjevni predmet/komad odjeće,
Adjektiv,,klein,,mali,
Substantiv,das,Kleingeld,,sitan novac,
,,klettern,,puzati/popeti se,
Substantiv,das,Klima,<-s; -s>,klima / podneblje,
Substantiv,die,Klimaanlage,<Klimaanlage; -n>,klima uređaj,
,,klingeln,,zvoniti,
,,klingen,,zvoniti/zvučati,
Verb,,klopfen,ich klopfe / ich klopfte / ich habe geklopft,lupkati/potapšati,
Substantiv,die,Kloschüssel,<Schüssel; -n>,wc školjka,
Adjektiv,,klug,,pametan,
Verb,,knacken,ich knacke / ich knackte / ich habe geknackt,pucati/oljuštiti/obiti,
,,knapp,,taman,
Verb,,knarren,ich knarre / ich knarrte / ich habe geknarrt,škripnuti/škripati,
Substantiv,das,Knie,<-s; -(e)>,koljeno,
Verb,,knirschen,ich knirsche / ich knirschte / ich habe geknirscht,škrgutati,
Substantiv,der,Knoblauch,<-(e)s>,češnjak,
Substantiv,der,Knöchel,<-s; Knöchel>,gležanj,
Substantiv,der,Koch,<-(e)s; Köche>,kuhar,
Verb,,kochen,ich koche / ich kochte / ich habe gekocht,kuhati,
Substantiv,das,Koffein,<-s>,kofein,
Substantiv,der,Koffer,<-s; Koffer> ,kofer / kovčeg,
Substantiv,der,Kollege,<-n; -n>,kolega,
Substantiv,die,Kollegin,<Kollegin; -nen>,kolegica,
Substantiv,die,Kombination,<Kombination; -en>,kombinacija,
Adjektiv,,komisch,,čudan/smiješan,
Verb,,kommen,ich komme / ich kam / ich bin gekommen,doći,
Substantiv,die,Kommunion,,pričest,
,,komplett,,kompletan/potpun,
Substantiv,das,Kompliment,<-(e)s; -e>,kompliment,
Verb,,können,ich kann / ich konnte / ich habe gekonnt,moći,
Substantiv,die,Konsumation,<Konsumation; Konsumationen>,hrana i piće,
Substantiv,der,Kontinent,<-(e)s; -e>,kontinent,
Substantiv,die,Kontrolle,<Kontrolle; -n>,kontrola / provjera,
Verb,,kontrollieren,,kontrolirati/provjeriti,
Substantiv,das,Konzert,<-(e)s; -e>,koncert,
Substantiv,der,Kopf,<-(e)s; Köpfe>,glava,
Substantiv,der,Kopfhörer,-s Kopförer,slušalice,
Substantiv,das,Kopfkissen,<-s; Kopfkissen>,jastuk,
Substantiv,die,Kopfschmerzen,pl,glavobolja,
Substantiv,das,Kopfsteinpflaster,<-s; Kopfsteinpflaster>,kaldrma/makadam,
Substantiv,die,Kopie,<Kopie; -n>,kopija,
Substantiv,das,Korbball,<-(e)s; Korbbälle>,košarka,
Substantiv,der,Körper,<-s; Körper>,tijelo,
Verb,,korrigieren,ich korrigiere / ich korrigierte / ich habe korrigiert,popraviti/ispraviti,
Verb,,kosten,es kostet / es kostete / es hat gekostet,koštati,
Adjektiv,,köstlich,,divan/ukusan,
Substantiv,der,Kotflügel,<-s; Kotflügel>,blatobran,
Verb,,krachen,ich krache / ich krachte / ich habe gekracht,udariti/sudariti,
Substantiv,die,Kraft,<Kraft; Kräfte>,snaga,
Substantiv,die,Kraftfahrzeugwerkstatt,<Werkstatt; Werkstätten>,radionica za motorna vozila,
Adjektiv,,kräftig,,jak,
Substantiv,die,Krähe,<Krähe; -n>,vrana,
Substantiv,die,Kralle,<-; -n>,kandža,
Verb,,kramen,ich krame / ich kramte / ich habe gekramt,preturati/pretraživati/vrmpati/čeprkati,
Adjektiv,,krank,,bolestan,
Substantiv,das,Krankenhaus,<-es; Krankenhäuser>,bolnica,
Substantiv,die,Krankenschein,<-(e)s; -e>,uputnica,
Substantiv,die,Krankenschwester,<Krankenschwester; -n>,bolničarka,
Substantiv,der,Krankenurlaub,<-(e)s; -e>,bolovanje,
Substantiv,die,Krankheit,<Krankheit; -en>,bolest,
Verb,,kratzen,ich kratze / ich kratzte / ich habe gekratzt,ogrepsti/grebati,
Adjektiv,,kratzig,,hrapav/škrabav,
Substantiv,das,Kraut,<-(e)s; Kräuter>,kupus,
